Latitude,Longitude
39.31847,-79.4507
39.32025,-79.45143
39.32132,-79.45211999999999
39.32423,-79.45362
39.32744,-79.45703
39.32829,-79.45777
39.32892,-79.45801
39.32963,-79.45801
39.3303,-79.45772
39.33081,-79.45728
39.33235,-79.45563
39.33347,-79.45481
39.33666,-79.45262
39.33747,-79.45186
39.33797,-79.45126999999999
39.33829,-79.45077000000001
39.34038,-79.44707
39.34163,-79.44475
39.34302,-79.44179
39.34379,-79.44019
39.34461,-79.43884
39.34606,-79.43687
39.3475,-79.43497000000001
39.34818,-79.43422
39.3499,-79.43274
39.35196,-79.43151
39.3526,-79.43095
39.35371,-79.42959000000001
39.35538,-79.42779
39.35907,-79.42403
39.36109,-79.42177
39.36248,-79.42037999999999
39.36369,-79.41947
39.36472,-79.41893
39.36607,-79.41843
39.37049,-79.41694
39.37266,-79.41591
39.37705,-79.41333
39.37808,-79.41252
39.37879,-79.41182000000001
39.3843,-79.40573000000001
39.38518,-79.4049
39.38603,-79.40425000000001
39.39504,-79.39833
39.39627,-79.39766
39.3973,-79.39740000000001
39.39823,-79.39740000000001
39.39896,-79.39758000000001
39.40031,-79.39818
39.40108,-79.39838
39.40245,-79.39848000000001
39.40326,-79.39843000000001
39.40366,-79.39849
39.4041,-79.39919999999999
39.40448,-79.39988
39.40486,-79.40073
39.40552,-79.40279
39.40633,-79.40515000000001
39.407,-79.40722
39.40711,-79.40731
39.40723,-79.40731
39.40747,-79.4072
39.40827,-79.40678
39.40847,-79.40665
39.40875,-79.40649999999999
39.40902,-79.40638
39.40981,-79.40593
39.41023,-79.40568
39.41207,-79.40466000000001
39.41328,-79.40396
39.41505,-79.40295
39.41602,-79.40233000000001
39.41768,-79.40116
39.41966,-79.3997
39.42034,-79.39913
39.42093,-79.39855
39.42159,-79.39782
39.42247,-79.39668
39.42499,-79.39292
39.42771,-79.38897
39.42812,-79.3884
39.42871,-79.38772
39.42932,-79.38706000000001
39.43009,-79.3864
39.43408,-79.38339000000001
39.43516,-79.38257
39.43649,-79.38164
39.43973,-79.37973
39.4449,-79.3767
39.44542,-79.37642
39.44728,-79.37572
39.44909,-79.37522
39.45017,-79.37483
39.45082,-79.37448999999999
39.45155,-79.37403000000001
39.4536,-79.37212
39.4544,-79.37152
39.45524,-79.37103999999999
39.4556,-79.37090000000001
39.4566,-79.37050000000001
39.45758,-79.37022
39.46074,-79.36954
39.46175,-79.36918
39.4624,-79.36888
39.46329,-79.36830999999999
39.46678,-79.36547
39.46777,-79.36452
39.47159,-79.36011000000001
39.47305,-79.35863000000001
39.47524,-79.35643
39.47646,-79.35516
39.47699,-79.35468
39.47752,-79.3543
39.48146,-79.35191
39.48339,-79.35062000000001
39.48616,-79.34868
39.48763,-79.34752
39.4909,-79.34471000000001
39.49383,-79.3417
39.49442,-79.34098
39.49493,-79.34017
39.4963,-79.33781000000001
39.49785,-79.3347
39.5012,-79.32767
39.50158,-79.32713
39.50203,-79.32662000000001
39.50239,-79.32632
39.50294,-79.32599999999999
39.50814,-79.32423
39.50905,-79.32371000000001
39.50969,-79.32317999999999
39.51041,-79.32286000000001
39.51103,-79.32272
39.51186,-79.32272
39.51297,-79.3231
39.51446,-79.32391
39.51529,-79.32442
39.51615,-79.32508
39.51659,-79.32555000000001
39.5173,-79.32641
39.51855,-79.32803
39.52188,-79.33165
39.52236,-79.33241
39.52297,-79.33375
39.52297,-79.33376
39.52357,-79.33517999999999
39.52377,-79.33572
39.52396,-79.33636
39.52454,-79.33904
39.52474,-79.33962
39.52609,-79.34268
39.52639,-79.34321
39.52692,-79.34378
39.5302,-79.34560000000001
39.53084,-79.34587999999999
39.5314,-79.34603
39.53201,-79.34601000000001
39.53276,-79.34581
39.53341,-79.34548
39.53422,-79.34491
39.5347,-79.34461
39.5353,-79.34438
39.53583,-79.34434
39.53624,-79.34441
39.53668,-79.34457999999999
39.53718,-79.3449
39.53755,-79.34526
39.53796,-79.34574000000001
39.53839,-79.34650000000001
39.53892,-79.34728
39.53948,-79.34796
39.54002,-79.34846
39.54063,-79.34889
39.54121,-79.34922
39.54181,-79.34949
39.54366,-79.35038
39.54456,-79.35073
39.54543,-79.35091
39.5462,-79.3509
39.54734,-79.35069
39.54892,-79.35030999999999
39.54959,-79.3501
39.55027,-79.34999000000001
39.55105,-79.34988
39.55178,-79.34984
39.55234,-79.34984
39.55301,-79.34990000000001
39.55369,-79.34999999999999
39.55455,-79.35024
39.55518,-79.35046
39.55599,-79.35084000000001
39.55691,-79.35132
39.55743,-79.35172
39.55822,-79.35227999999999
39.55886,-79.35293
39.55947,-79.3536
39.56026,-79.35463
39.56115,-79.35609
39.56154,-79.35679
39.56529,-79.36525
39.56598,-79.36663
39.56647,-79.36729
39.56725,-79.36812000000001
39.56815,-79.36881
39.56858,-79.36905
39.57212,-79.37058
39.57263,-79.37076999999999
39.57328,-79.37087
39.57383,-79.37084
39.57447,-79.37069
39.57507,-79.37039
39.57571,-79.36991999999999
39.57619,-79.36942000000001
39.58025,-79.36254
39.58088,-79.36171
39.58149,-79.36105000000001
39.58209,-79.36054
39.5827,-79.36012
39.58364,-79.35968
39.58711,-79.35858
39.58775,-79.35829
39.5886,-79.35768
39.58916,-79.35708
39.58985,-79.35635000000001
39.59017,-79.35609
39.59094,-79.35550000000001
39.59129,-79.35513
39.59164,-79.35465000000001
39.59194,-79.35403
39.5922,-79.35309
39.59231,-79.35227
39.59237,-79.35145
39.59237,-79.35034
39.59296,-79.34484999999999
39.59314,-79.34403
39.59342,-79.34321
39.59474,-79.34069
39.59508,-79.34026
39.59541,-79.33994
39.59571,-79.33974000000001
39.59632,-79.33945
39.59712,-79.33925000000001
39.59803,-79.339
39.59877,-79.33882
39.59974,-79.33839
39.60079,-79.33784
39.60168,-79.33722
39.60453,-79.33494
39.60521,-79.33447
39.60554,-79.33432999999999
39.60626,-79.33413
39.60831,-79.33386
39.60889,-79.33375
39.61002,-79.33333
39.61071,-79.33296
39.61124,-79.33254
39.61174,-79.33197
39.61252,-79.33095
39.61295,-79.33059
39.61371,-79.33018
39.61489,-79.32959
39.61546,-79.32916
39.61597,-79.32867
39.61808,-79.32662000000001
39.61909,-79.32577000000001
39.62032,-79.32483000000001
39.62378,-79.32234
39.62576,-79.32105
39.62608,-79.32092
39.6269,-79.32096
39.62717,-79.32095
39.62993,-79.31896
39.63305,-79.31664000000001
39.63876,-79.3128
39.64293,-79.30998
39.64334,-79.30959
39.64415,-79.30873
39.64478,-79.30784
39.64764,-79.30246
39.64812,-79.30175
39.64873,-79.30113
39.64932,-79.30074000000001
39.65009,-79.30044
39.65063,-79.30034000000001
39.65163,-79.30025999999999
39.65297,-79.30028
39.65353,-79.3001
39.65428,-79.29953
39.65498,-79.29883
39.65598,-79.29773
39.65722,-79.29652
39.65805,-79.29595999999999
39.6591,-79.29552
39.66049,-79.29512
39.66122,-79.29504
39.66402,-79.29522
39.66494,-79.29518
39.66577,-79.29492999999999
39.66646,-79.29461000000001
39.66722,-79.29413
39.66782,-79.29362
39.66889,-79.29237999999999
39.67163,-79.28919999999999
39.67239,-79.28842
39.67286,-79.28801
39.67342,-79.28762
39.67396,-79.28733
39.67464,-79.28708
39.67539,-79.28692
39.6761,-79.28688
39.677,-79.28695999999999
39.6776,-79.28695999999999
39.67811,-79.28681
39.67871,-79.28653
39.67941,-79.28595
39.67987,-79.28538
39.68022,-79.28467999999999
39.68045,-79.28400000000001
39.68057,-79.2833
39.68073,-79.2812
39.68086,-79.27975000000001
39.68102,-79.27815
39.68108,-79.27705
39.68103,-79.27643000000001
39.68091,-79.2757
39.68067,-79.27508
39.6803,-79.27432
39.67986,-79.27373
39.67931,-79.27311
39.67871,-79.27237
39.67842,-79.27194
39.67812,-79.27127
39.67795,-79.27061000000001
39.67784,-79.27
39.67778,-79.26925
39.67783,-79.26848
39.67799,-79.26775000000001
39.68173,-79.25740999999999
39.68203,-79.25669000000001
39.68248,-79.25588000000001
39.68298,-79.25530999999999
39.68438,-79.25387000000001
39.68643,-79.25191
39.68737,-79.25104
39.68835,-79.25033000000001
39.68956,-79.2496
39.69063,-79.24903999999999
39.6917,-79.24854999999999
39.69441,-79.24785
39.69454,-79.24771
39.69459,-79.24741
39.69457,-79.24637
39.695,-79.24189
39.69502,-79.24121
39.69534,-79.22862000000001
39.69546,-79.22763000000001
39.69565,-79.22695
39.69606,-79.22607000000001
39.69661,-79.22529
39.69726,-79.22466
39.6993,-79.22339
39.70025,-79.22266999999999
39.70113,-79.22178
39.70325,-79.21959
39.70573,-79.21666000000001
39.70602,-79.21604000000001
39.70625,-79.21512
39.70641,-79.21407000000001
39.70648,-79.21335999999999
39.70647,-79.21258
39.70628,-79.20860999999999
39.70618,-79.20788
39.70584,-79.20681999999999
39.70495,-79.20388
39.70467,-79.20283000000001
39.70329,-79.19841
39.70232,-79.19535999999999
39.70214,-79.19459000000001
39.70203,-79.19405
39.702,-79.19349
39.70203,-79.19295
39.70211,-79.19235000000001
39.70255,-79.19083999999999
39.70262,-79.19029999999999
39.70264,-79.18987
39.70262,-79.18921
39.70231,-79.18709
39.70166,-79.18205
39.70145,-79.18137
39.70121,-79.18085000000001
39.70098,-79.18048
39.70065,-79.18009000000001
39.70031,-79.17977000000001
39.69662,-79.17689
39.69631,-79.17657
39.69582,-79.17581
39.69558,-79.17516999999999
39.6954,-79.17435
39.69537,-79.17368999999999
39.69545,-79.17301999999999
39.69556,-79.17255
39.69585,-79.1717
39.69694,-79.16889999999999
39.69756,-79.16737999999999
39.69774,-79.16659
39.69815,-79.16387
39.69816,-79.16333
39.69812,-79.16283
39.69773,-79.16091
39.69686,-79.15679
39.69579,-79.15192
39.69536,-79.1498
39.69523,-79.14892999999999
39.69518,-79.14816999999999
39.6952,-79.14771
39.69613,-79.14076
39.69632,-79.13911
39.69637,-79.1383
39.6962,-79.13382
39.69583,-79.12595
39.69541,-79.11774
39.69503,-79.11053
39.69477,-79.10504
39.69455,-79.10048999999999
39.69444,-79.09869000000001
39.69429,-79.09791
39.69402,-79.09730999999999
39.69374,-79.09688
39.68839,-79.09090000000001
39.68808,-79.09048
39.68789,-79.09008
39.68776,-79.08968
39.68765,-79.08920999999999
39.68759,-79.08851
39.68764,-79.08801
39.68772,-79.08731
39.68772,-79.08693
39.68765,-79.0866
39.68754,-79.08632
39.68738,-79.08601
39.68702,-79.08553000000001
39.68664,-79.08488
39.68642,-79.08439
39.68627,-79.08399
39.68616,-79.08363
39.68608,-79.08322
39.68602,-79.08266999999999
39.6859,-79.07867
39.68583,-79.07794
39.68573,-79.07729000000001
39.68556,-79.07655
39.68452,-79.07287
39.6844,-79.07221
39.68397,-79.0692
39.68383,-79.06838000000001
39.68343,-79.06625
39.68339,-79.06576
39.68339,-79.06388
39.68357,-79.06298
39.68403,-79.06134
39.68431,-79.06001000000001
39.68443,-79.05916000000001
39.68448,-79.05823
39.68448,-79.05709
39.68454,-79.05659
39.68484,-79.05544999999999
39.68493,-79.05492
39.68492,-79.0545
39.68481,-79.05407
39.68463,-79.05356999999999
39.68347,-79.05094
39.68326,-79.05029999999999
39.68315,-79.0497
39.68316,-79.04859999999999
39.68324,-79.04791
39.68344,-79.04734999999999
39.68395,-79.04631000000001
39.68414,-79.04574
39.68631,-79.03621
39.68721,-79.0325
39.68726,-79.03188
39.68713,-79.03022
39.68677,-79.02549999999999
39.68654,-79.02258000000001
39.68661,-79.02196000000001
39.68683,-79.02109
39.68713,-79.02005
39.68727,-79.01915
39.68733,-79.01600999999999
39.68739,-79.00946999999999
39.68744,-79.00328
39.68753,-78.99918
39.68784,-78.98365
39.68807,-78.98211000000001
39.6884,-78.98057
39.68867,-78.97913
39.68873,-78.97821999999999
39.6887,-78.97715
39.68859,-78.97626
39.68843,-78.97553000000001
39.68724,-78.97167
39.6868,-78.97044
39.68641,-78.96977
39.68605,-78.96933
39.68562,-78.96896
39.68502,-78.96858
39.68341,-78.96783000000001
39.68299,-78.96754
39.68265,-78.9671
39.68233,-78.96653000000001
39.68204,-78.96579
39.68185,-78.9653
39.68144,-78.96445
39.68119,-78.964
39.68085,-78.9636
39.68047,-78.96323
39.67999,-78.96293
39.67937,-78.96271
39.6788,-78.96268000000001
39.67831,-78.96265
39.67673,-78.96274
39.67538,-78.96263
39.67508,-78.96256
39.67478,-78.96237000000001
39.67453,-78.96199
39.67438,-78.96162
39.6744,-78.96132
39.67446,-78.96101
39.6746,-78.96069
39.67577,-78.95872
39.67603,-78.95793000000001
39.67616,-78.95728
39.67664,-78.94826000000001
39.67663,-78.94758
39.67654,-78.94678999999999
39.6764,-78.94567000000001
39.67614,-78.94477999999999
39.67586,-78.94416
39.67548,-78.94347000000001
39.67172,-78.93919
39.67129,-78.93881
39.67065,-78.93847
39.66714,-78.93714
39.66655,-78.93675
39.66609,-78.93624
39.66547,-78.93553
39.66464,-78.93486
39.66073,-78.932
39.66018,-78.93141
39.65691,-78.92765
39.65638,-78.92656
39.65135,-78.91391
39.65113,-78.91288
39.65112,-78.91199
39.65118,-78.91117
39.65146,-78.91034000000001
39.65209,-78.90899
39.65267,-78.90816
39.65352,-78.90685000000001
39.65405,-78.90567
39.6543,-78.90447
39.65439,-78.90304999999999
39.65429,-78.90187
39.65406,-78.90074
39.6536,-78.89941
39.65247,-78.8968
39.65204,-78.89597000000001
39.6516,-78.89533
39.65113,-78.89485000000001
39.64937,-78.89394
39.64726,-78.89291
39.64607,-78.89198
39.64441,-78.89042000000001
39.64368,-78.88942
39.64322,-78.88824
39.64275,-78.88652999999999
39.64238,-78.88469000000001
39.6421,-78.88221
39.64216,-78.87957
39.64236,-78.87823
39.64282,-78.87497999999999
39.64297,-78.87251999999999
39.64262,-78.87112999999999
39.64089,-78.86586
39.64018,-78.86031
39.6398,-78.85688
39.63937,-78.85542
39.63907,-78.85447000000001
39.63866,-78.85368
39.6379,-78.85184
39.63745,-78.85037
39.63724,-78.84901000000001
39.63645,-78.84175000000001
39.63638,-78.84086000000001
39.63638,-78.84042
39.63644,-78.83954
39.63652,-78.8389
39.6367,-78.83767
39.63705,-78.83535999999999
39.63726,-78.8344
39.6375,-78.83376
39.63829,-78.8318
39.6396,-78.82875
39.64028,-78.82716000000001
39.64045,-78.82675999999999
39.64062,-78.82646
39.64086,-78.82606
39.64116,-78.82568000000001
39.64147,-78.82532999999999
39.65469,-78.81186
39.65553,-78.81099
39.65595,-78.81046000000001
39.65651,-78.80965000000001
39.65667,-78.8094
39.65679,-78.8091
39.65695,-78.80835
39.65705,-78.80803
39.65729,-78.80766
39.65753,-78.80745
39.65794,-78.80714
39.65822,-78.80689
39.65897,-78.80619
39.65948,-78.80580999999999
39.66039,-78.80517
39.66443,-78.80246
39.66533,-78.80186000000001
39.66554,-78.80166
39.66576,-78.80141999999999
39.66597,-78.80114
39.66623,-78.80071
39.66716,-78.79906
39.66741,-78.79859
39.6676,-78.79810999999999
39.66772,-78.79771
39.66781,-78.79725999999999
39.66803,-78.79583
39.6682,-78.79521
39.66833,-78.79486
39.66903,-78.79349000000001
39.6693,-78.79293
39.66962,-78.79219000000001
39.66986,-78.79153
39.67009,-78.79066
39.67016,-78.79036000000001
39.67014,-78.7902
39.6701,-78.79003
39.66999,-78.78972
39.66963,-78.78892000000001
39.66946,-78.78843000000001
39.66934,-78.78786
39.66925,-78.78753
39.66897,-78.78662
39.66872,-78.78571
39.66853,-78.78512000000001
39.66807,-78.78407
39.6677,-78.78336
39.66732,-78.7828
39.66693,-78.78239000000001
39.66657,-78.78212000000001
39.66607,-78.78185000000001
39.66566,-78.78167999999999
39.6647,-78.78149999999999
39.66441,-78.78145000000001
39.66378,-78.78147
39.66347,-78.78143
39.6632,-78.78134
39.663,-78.7812
39.66279,-78.78099
39.66179,-78.77981
39.66146,-78.77941
39.66119,-78.77904
39.66094,-78.77858999999999
39.66076,-78.7782
39.66026,-78.77701999999999
39.66004,-78.77655
39.65987,-78.77619
39.65977,-78.77589999999999
39.65976,-78.77563000000001
39.6598,-78.77486
39.65987,-78.77375000000001
39.65991,-78.77297
39.6599,-78.77275
39.65982,-78.77238
39.6584,-78.76859
39.65712,-78.76537
39.65582,-78.76244
39.65532,-78.76133
39.65504,-78.76085000000001
39.65506,-78.76075
39.65605,-78.7602
39.65638,-78.75993
39.65798,-78.75849
39.65869,-78.75792
39.66161,-78.75523
39.66819,-78.74987
39.67307,-78.74593
39.67324,-78.74576
39.67336,-78.74559000000001
39.67347,-78.74536000000001
39.67443,-78.74269
39.67449,-78.74254000000001
39.67602,-78.74023
39.6775,-78.73793000000001
39.67791,-78.73730999999999
39.6782,-78.73692
39.67834,-78.73674
39.67835,-78.73672999999999
39.67838,-78.73663999999999
39.67837,-78.73654999999999
39.6777,-78.73532
39.67752,-78.73494
39.67738,-78.73455
39.67727,-78.73403
39.67721,-78.73350000000001
39.67717,-78.73306
39.6771,-78.73265000000001
39.67701,-78.7323
39.67689,-78.73195
39.67671,-78.73152
39.67651,-78.73118
39.67593,-78.73038
39.67563,-78.72991
39.67533,-78.72937
39.67456,-78.72763000000001
39.67449,-78.72753
39.67438,-78.72753
39.67412,-78.7277
39.67393,-78.72779
39.67371,-78.72783
39.67283,-78.72785
39.67272,-78.72768000000001
39.67245,-78.72462
39.67243,-78.72402
39.67249,-78.72329000000001
39.67285,-78.72147
39.67318,-78.71995
39.67323,-78.71955
39.67326,-78.7191
39.67326,-78.71823999999999
39.67323,-78.71777
39.67317,-78.71725000000001
39.67299,-78.71597
39.6729,-78.71536
39.67285,-78.71491
39.6729,-78.714
39.67299,-78.71354
39.67315,-78.71298
39.67334,-78.71254999999999
39.67353,-78.71218
39.67608,-78.70854
39.67806,-78.70576
39.67838,-78.70525000000001
39.67867,-78.70473
39.6789,-78.70415
39.67908,-78.70355000000001
39.67918,-78.70299
39.67924,-78.70241
39.67925,-78.70183
39.67923,-78.70131000000001
39.67916,-78.70081999999999
39.67907,-78.70039
39.67893,-78.69989
39.67869,-78.69932
39.67846,-78.69889000000001
39.67817,-78.69846
39.67789,-78.69814
39.67742,-78.69772
39.67702,-78.69736
39.6767,-78.69699
39.67643,-78.69656999999999
39.67623,-78.6961
39.67511,-78.69308
39.67484,-78.6922
39.67459,-78.69113
39.67446,-78.69027
39.67438,-78.68941
39.67438,-78.68877999999999
39.67444,-78.68819000000001
39.67457,-78.6876
39.67477,-78.68705
39.67505,-78.68649000000001
39.67541,-78.68599
39.67659,-78.68445
39.67709,-78.68379
39.67772,-78.68291000000001
39.67796,-78.68247
39.67818,-78.68197000000001
39.67839,-78.68131
39.67981,-78.67587
39.68005,-78.67504
39.68033,-78.67418000000001
39.68102,-78.67227
39.68192,-78.67032
39.68203,-78.67005
39.68211,-78.66981
39.68216,-78.66958
39.68221,-78.6691
39.68226,-78.66883
39.68237,-78.6685
39.68251,-78.66821
39.68273,-78.66785
39.68302,-78.66750999999999
39.68327,-78.66716
39.68345,-78.66683
39.68462,-78.66458
39.68473,-78.66433000000001
39.68488,-78.66389
39.68502,-78.66359
39.68519,-78.66328
39.68536,-78.66301
39.68559,-78.66274
39.68626,-78.66199
39.6865,-78.66171
39.68693,-78.66112
39.68876,-78.65846999999999
39.68909,-78.65806000000001
39.69143,-78.65512
39.69172,-78.65470999999999
39.69194,-78.65434999999999
39.69215,-78.65394000000001
39.69231,-78.65358999999999
39.69243,-78.65328
39.6926,-78.65281
39.69273,-78.65231
39.69285,-78.65174
39.69292,-78.65129
39.69297,-78.65075
39.69304,-78.6503
39.69313,-78.64986
39.69324,-78.64939
39.69339,-78.64892
39.69386,-78.64771
39.69395,-78.64742
39.69401,-78.64715
39.69405,-78.64687000000001
39.69416,-78.64597999999999
39.6944,-78.64453
39.69466,-78.64326
39.69515,-78.64145000000001
39.69543,-78.64055000000001
39.69574,-78.63973
39.69614,-78.63879
39.69656,-78.63796000000001
39.69697,-78.63726
39.6974,-78.63664
39.69779,-78.63615
39.69827,-78.63563000000001
39.70092,-78.633
39.70113,-78.63276999999999
39.7013,-78.63251
39.70145,-78.63221
39.70166,-78.63169000000001
39.70179,-78.63144
39.70192,-78.63127
39.70209,-78.63109
39.70229,-78.63095
39.70249,-78.63085
39.70268,-78.63079999999999
39.70295,-78.63077
39.70381,-78.63074
39.70402,-78.63066000000001
39.70431,-78.63047
39.70452,-78.63029
39.70468,-78.63009
39.7048,-78.62987
39.7049,-78.62962
39.70499,-78.62924
39.70511,-78.62864
39.70575,-78.62615
39.70587,-78.62554
39.70595,-78.62506000000001
39.70602,-78.62428
39.70603,-78.62393
39.70599,-78.62352
39.70591,-78.62314000000001
39.70578,-78.62279
39.70564,-78.62251000000001
39.70544,-78.62224000000001
39.70517,-78.62196
39.70489,-78.62177
39.70448,-78.62156
39.70427,-78.62142
39.70409,-78.62126000000001
39.7039,-78.62105
39.70375,-78.62085
39.70361,-78.62059000000001
39.70348,-78.6203
39.70337,-78.61997
39.7033,-78.61960999999999
39.70326,-78.61919
39.70328,-78.61874
39.70336,-78.61821000000001
39.70349,-78.61782
39.70367,-78.61744
39.70388,-78.61709999999999
39.70409,-78.61685
39.70431,-78.61663
39.70453,-78.61647000000001
39.70478,-78.61633999999999
39.7051,-78.61623
39.70856,-78.61557000000001
39.70912,-78.61543
39.7096,-78.61523
39.71004,-78.61499000000001
39.71045,-78.61471
39.71079,-78.61443
39.71111,-78.61411
39.71147,-78.61369999999999
39.71175,-78.61331
39.712,-78.6129
39.71225,-78.61242
39.71243,-78.61198
39.7126,-78.61148
39.71273,-78.61097
39.71282,-78.61045
39.71288,-78.60980000000001
39.71288,-78.60912999999999
39.71284,-78.60854000000001
39.71274,-78.60793
39.71256,-78.60727
39.71236,-78.60674
39.71212,-78.60630000000001
39.7117,-78.60572000000001
39.70861,-78.60182
39.70829,-78.60135
39.70802,-78.60075999999999
39.70783,-78.60012999999999
39.70775,-78.59969
39.7077,-78.59935
39.70761,-78.59896000000001
39.7073,-78.59802000000001
39.70718,-78.59757999999999
39.70709,-78.59708000000001
39.70704,-78.59652
39.70665,-78.58848999999999
39.70662,-78.58807
39.70655,-78.58771
39.70633,-78.58702
39.70623,-78.58656000000001
39.70622,-78.58611999999999
39.7064,-78.58435
39.70642,-78.5839
39.70624,-78.58011000000001
39.70617,-78.57889
39.70606,-78.57781
39.70571,-78.57557
39.70556,-78.57494
39.70315,-78.56764
39.70306,-78.56728
39.70301,-78.56702
39.70296,-78.5668
39.70141,-78.56319000000001
39.7013,-78.56297000000001
39.70113,-78.56277
39.69897,-78.56128
39.69864,-78.56102
39.6984,-78.56077000000001
39.69819,-78.56050000000001
39.698,-78.56018
39.69785,-78.55985
39.69769,-78.55942
39.69707,-78.55682
39.69573,-78.55112
39.69519,-78.5483
39.69432,-78.54379
39.69398,-78.54145
39.69377,-78.53913
39.69367,-78.53716
39.69365,-78.53574999999999
39.69367,-78.53434
39.69375,-78.53245
39.69391,-78.53063
39.69415,-78.52886
39.69433,-78.52779
39.69531,-78.52339000000001
39.69552,-78.52254000000001
39.69562,-78.52204
39.69566,-78.52145
39.69565,-78.52096
39.69559,-78.5206
39.69543,-78.51987
39.69539,-78.51939
39.6954,-78.51882999999999
39.69549,-78.51837
39.6956,-78.51802000000001
39.69573,-78.51770000000001
39.6958,-78.5174
39.69586,-78.51685999999999
39.69588,-78.51657
39.69586,-78.51627000000001
39.69574,-78.51563
39.69559,-78.51524000000001
39.69483,-78.51389
39.69461,-78.51331999999999
39.6944,-78.51267
39.69343,-78.51048
39.69325,-78.51021
39.69294,-78.50985
39.6925,-78.50942000000001
39.69193,-78.50893000000001
39.69109,-78.50798
39.69086,-78.50762
39.69069,-78.50718000000001
39.69034,-78.50614
39.69019,-78.50577
39.68865,-78.50281
39.68805,-78.50148
39.68787,-78.50117
39.68769,-78.5009
39.68743,-78.50062
39.68554,-78.49872000000001
39.68495,-78.49804
39.68443,-78.49739
39.68357,-78.49603999999999
39.68332,-78.4957
39.68227,-78.49445
39.68208,-78.49415999999999
39.68185,-78.49373
39.68162,-78.4932
39.68152,-78.49287
39.68147,-78.49249
39.68134,-78.49118
39.68117,-78.48981000000001
39.68107,-78.48854
39.68083,-78.48412999999999
39.6808,-78.48366
39.68076,-78.48339
39.68072,-78.48325
39.68018,-78.48184999999999
39.67994,-78.48115
39.67894,-78.47788
39.67875,-78.47731
39.67735,-78.47386
39.67716,-78.47320000000001
39.67704,-78.47266000000001
39.67697,-78.47212
39.67692,-78.47153
39.67693,-78.47057
39.67694,-78.47032
39.67699,-78.47005
39.67706,-78.46984000000001
39.67716,-78.46962000000001
39.67736,-78.46935000000001
39.67823,-78.46856
39.67834,-78.46839
39.67844,-78.46814000000001
39.67848,-78.46789
39.67846,-78.4676
39.67836,-78.46677
39.67834,-78.46629
39.67834,-78.46545999999999
39.6783,-78.46507
39.67825,-78.46473
39.67774,-78.46299999999999
39.67749,-78.46208
39.67729,-78.46114
39.67721,-78.46041
39.67719,-78.45987
39.67714,-78.45842
39.67713,-78.45828
39.67721,-78.45806
39.67811,-78.45768
39.67826,-78.45757999999999
39.67838,-78.45747
39.67861,-78.45725
39.67872,-78.45716
39.67888,-78.45706
39.67908,-78.45699000000001
39.68025,-78.45677000000001
39.68046,-78.45675
39.68059,-78.45676
39.68107,-78.45690000000001
39.68125,-78.45693
39.68142,-78.45692
39.68158,-78.45687
39.68192,-78.45674
39.68205,-78.45667
39.68215,-78.45658
39.68223,-78.45650999999999
39.68242,-78.45629
39.6825,-78.45618
39.68255,-78.45605999999999
39.68259,-78.45591
39.68259,-78.45577
39.68257,-78.45566
39.68253,-78.45555
39.68241,-78.45532
39.68222,-78.45501
39.68212,-78.45478
39.68205,-78.45455
39.68199,-78.45429
39.68197,-78.45408000000001
39.68192,-78.45343
39.68189,-78.4525
39.68185,-78.4513
39.68186,-78.45104000000001
39.6819,-78.45081
39.68208,-78.45005000000001
39.68213,-78.44991
39.6822,-78.44978
39.68228,-78.44969
39.68239,-78.44958
39.68304,-78.44913
39.68321,-78.449
39.68421,-78.44807
39.68436,-78.44792
39.68445,-78.44781
39.68452,-78.4477
39.68456,-78.44758
39.68458,-78.44744
39.68458,-78.44731
39.68455,-78.44714000000001
39.68449,-78.44694
39.68444,-78.4468
39.68435,-78.44661000000001
39.68365,-78.4453
39.68355,-78.44505
39.68349,-78.44479
39.68341,-78.44435
39.68339,-78.44414
39.6834,-78.44399
39.68342,-78.44383000000001
39.68347,-78.44372
39.68352,-78.44364
39.68358,-78.44358
39.68368,-78.44352000000001
39.68401,-78.44336
39.68417,-78.44328
39.68427,-78.44319
39.68439,-78.44307000000001
39.68516,-78.44185
39.68539,-78.44146000000001
39.68609,-78.44020999999999
39.68676,-78.4391
39.68691,-78.43884
39.68701,-78.43855000000001
39.68705,-78.43819000000001
39.68708,-78.43758
39.68708,-78.43701
39.68711,-78.43668
39.68716,-78.43642
39.68726,-78.43612
39.6874,-78.43579
39.688,-78.43462
39.68852,-78.43366
39.68879,-78.43319
39.68937,-78.43232
39.68951,-78.43204
39.68963,-78.43176
39.68969,-78.43152000000001
39.68972,-78.43125000000001
39.6897,-78.43103000000001
39.68965,-78.43087
39.6895,-78.43051
39.68942,-78.4303
39.68939,-78.43009000000001
39.6894,-78.42986000000001
39.68944,-78.42963
39.68951,-78.42941
39.68961,-78.42921
39.68973,-78.42904
39.69118,-78.42713999999999
39.69129,-78.42695999999999
39.69135,-78.42676
39.6914,-78.42655000000001
39.69143,-78.42623
39.69148,-78.42541
39.69148,-78.42511
39.69144,-78.42475
39.69124,-78.4238
39.6912,-78.42327
39.69125,-78.42192
39.69124,-78.42155
39.69118,-78.42125
39.6911,-78.42100000000001
39.69089,-78.42047
39.69064,-78.41997000000001
39.69022,-78.41921000000001
39.69001,-78.41879
39.6893,-78.41710000000001
39.68917,-78.41673
39.68907,-78.41638
